Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/w,l/w,Other ratios,E (J/mm),E (J/mm3),density,Cp,k,melting T,minimum absorptivity,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,Dois
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,65,0.6,,25,45,100,24.8,,,,,,108.33,43.33,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,65,0.6,,25,45,100,24.3,,,,,,108.33,43.33,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,27,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,25.5,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,24.8,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,23.8,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,26,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,25.5,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,24,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
316L Stainless Steel,Laser Powder Bed Fusion (LPBF),Direct metal laser sintering with Mlab cusing (Concept Laser) system,60,0.6,,25,45,100,23.5,,,,,,100,40,7454,1911,27.78,1678,0.3,,,,1,,,,,,,,,,,12,17,,2,2.25,27,The effects of geometry and laser power on the porosity and melt pool formation in additively manufactured 316L stainless steel,10.1007/s00170-020-06128-2
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,600,,20,100,,103,135,,0.76,,stability=1.3; ripple_angle_exp_deg=28; ripple_angle_sim_deg=24,0.283,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,700,,20,100,,86,120,,0.72,,stability=1.26; ripple_angle_exp_deg=27.5,0.243,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,800,,20,100,,74,111,,0.67,,stability=1.17,0.213,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,900,,20,100,,67,103,,0.65,,stability=1.07,0.189,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,1000,,20,100,,60,102,,0.59,,stability=1.07,0.17,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,1100,,20,100,,53,93,,0.57,,stability=0.95,0.155,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,1200,,20,100,,47,88,,0.53,,stability=0.95,0.142,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,170,1300,,20,100,,45,79,,0.57,,stability=1.02,0.131,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,600,,20,100,,103,138,,0.75,,stability=1.21; ripple_angle_exp_deg=29; ripple_angle_sim_deg=24,0.325,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,700,,20,100,,86,125,,0.69,,stability=1.15; ripple_angle_exp_deg=27,0.279,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,800,,20,100,,75,115,,0.65,,stability=1.03; ripple_angle_exp_deg=26.5; ripple_angle_sim_deg=22,0.244,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,900,,20,100,,68,108,,0.63,,stability=0.96; ripple_angle_exp_deg=26,0.217,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,1000,,20,100,,62,100,,0.62,,stability=0.89,0.195,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,1100,,20,100,,56,93,,0.6,,stability=0.88,0.177,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,1200,,20,100,,51,88,,0.58,,stability=0.82,0.163,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,195,1300,,20,100,,46,83,,0.55,,stability=0.87,0.15,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,600,,20,100,,124,140,,0.89,,stability=1.2; ripple_angle_exp_deg=28.5; ripple_angle_sim_deg=24,0.367,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,700,,20,100,,105,136,,0.77,,stability=1.08; ripple_angle_exp_deg=26,0.314,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,800,,20,100,,93,128,,0.73,,stability=0.99; ripple_angle_exp_deg=25.5,0.275,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,900,,20,100,,80,118,,0.68,,stability=0.93; ripple_angle_exp_deg=22.5,0.244,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,1000,,20,100,,71,108,,0.66,,stability=0.89,0.22,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,1100,,20,100,,63,98,,0.64,,stability=0.8,0.199,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,1200,,20,100,,57,93,,0.61,,stability=0.76,0.183,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
Stainless Steel 17-4PH,Laser Powder-Bed Fusion (LPBF),Single-track scanning experiments,220,1300,,20,100,,55,90,,0.61,,stability=0.75,0.169,,7650,540,10.5,1700,0.48,,,,,,,,,0.05,,,4,,0.4,4.5,16,71.05,1,0.5,28,3-Dimensional heat transfer modeling for laser powder-bed fusion additive manufacturing with volumetric heat sources based on varied thermal conductivity and absorptivity,10.1016/j.optlastec.2018.08.012
AlSi10Mg,Selective Laser Melting,SLM additive manufacturing,100,150,,60,70,50,81,62,,1.31,,linear_energy_density_J_per_mm=0.67,0.67,,"{'min': 2310, 'max': 2630, 'note': 'Temperature dependent: 2630 at room temperature, 2310 at high temperature'}","{'min': 754, 'max': 921, 'note': 'Temperature dependent'}","{'min': 92, 'max': 115, 'note': 'Temperature dependent'}",869,0.09,,,0.45,10,balance,,,,,,,,,,,,,,,file3,Influence of processing parameters on laser penetration depth and melting/re-melting densification during selective laser melting of aluminum alloy,
AlSi10Mg,Selective Laser Melting,SLM additive manufacturing,100,200,,60,70,50,,50,,,,linear_energy_density_J_per_mm=0.5; peak_temperature_K=1820,0.5,,"{'min': 2310, 'max': 2630, 'note': 'Temperature dependent: 2630 at room temperature, 2310 at high temperature'}","{'min': 754, 'max': 921, 'note': 'Temperature dependent'}","{'min': 92, 'max': 115, 'note': 'Temperature dependent'}",869,0.09,,,0.45,10,balance,,,,,,,,,,,,,,,file3,Influence of processing parameters on laser penetration depth and melting/re-melting densification during selective laser melting of aluminum alloy,
AlSi10Mg,Selective Laser Melting,SLM additive manufacturing,100,250,,60,70,50,61.8,42,,1.47,,linear_energy_density_J_per_mm=0.4; peak_temperature_K=1773,0.4,,"{'min': 2310, 'max': 2630, 'note': 'Temperature dependent: 2630 at room temperature, 2310 at high temperature'}","{'min': 754, 'max': 921, 'note': 'Temperature dependent'}","{'min': 92, 'max': 115, 'note': 'Temperature dependent'}",869,0.09,,,0.45,10,balance,,,,,,,,,,,,,,,file3,Influence of processing parameters on laser penetration depth and melting/re-melting densification during selective laser melting of aluminum alloy,
AlSi10Mg,Selective Laser Melting,SLM additive manufacturing,100,300,,60,70,50,,33,,,,linear_energy_density_J_per_mm=0.33; peak_temperature_K=1580,0.33,,"{'min': 2310, 'max': 2630, 'note': 'Temperature dependent: 2630 at room temperature, 2310 at high temperature'}","{'min': 754, 'max': 921, 'note': 'Temperature dependent'}","{'min': 92, 'max': 115, 'note': 'Temperature dependent'}",869,0.09,,,0.45,10,balance,,,,,,,,,,,,,,,file3,Influence of processing parameters on laser penetration depth and melting/re-melting densification during selective laser melting of aluminum alloy,
AlSi10Mg,Selective Laser Melting,SLM additive manufacturing,100,350,,60,70,50,,29,,,,linear_energy_density_J_per_mm=0.29; peak_temperature_K=1500,0.29,,"{'min': 2310, 'max': 2630, 'note': 'Temperature dependent: 2630 at room temperature, 2310 at high temperature'}","{'min': 754, 'max': 921, 'note': 'Temperature dependent'}","{'min': 92, 'max': 115, 'note': 'Temperature dependent'}",869,0.09,,,0.45,10,balance,,,,,,,,,,,,,,,file3,Influence of processing parameters on laser penetration depth and melting/re-melting densification during selective laser melting of aluminum alloy,
AlSi10Mg,Selective Laser Melting,SLM additive manufacturing,100,400,,60,70,50,37.3,27,,1.38,,linear_energy_density_J_per_mm=0.25; peak_temperature_K=1311,0.25,,"{'min': 2310, 'max': 2630, 'note': 'Temperature dependent: 2630 at room temperature, 2310 at high temperature'}","{'min': 754, 'max': 921, 'note': 'Temperature dependent'}","{'min': 92, 'max': 115, 'note': 'Temperature dependent'}",869,0.09,,,0.45,10,balance,,,,,,,,,,,,,,,file3,Influence of processing parameters on laser penetration depth and melting/re-melting densification during selective laser melting of aluminum alloy,
Al-2.5Fe binary alloy,Laser Powder Bed Fusion (LPBF),,102,800,,30,100,100,,,,,,"notes=Low power, medium speed - irregular pores observed",0.1275,42.5,,0.9,160,,,,,0.01,0.03,,,,,,,,0.01,,,,,2.54,0.01,,101308,Laser powder bed fusion of a near-eutectic Al-Fe binary alloy: Processing and microstructure,10.1016/j.addma.2020.101308
Al-2.5Fe binary alloy,Laser Powder Bed Fusion (LPBF),,102,1400,,30,100,100,,,,,,"notes=Low power, high speed - unmelted powders observed",0.0729,24.29,,0.9,160,,,,,0.01,0.03,,,,,,,,0.01,,,,,2.54,0.01,,101308,Laser powder bed fusion of a near-eutectic Al-Fe binary alloy: Processing and microstructure,10.1016/j.addma.2020.101308
Al-2.5Fe binary alloy,Laser Powder Bed Fusion (LPBF),,153,1200,,30,100,100,60,,,,,notes=Melt pool morphology characterized,0.1275,42.5,,0.9,160,,,,,0.01,0.03,,,,,,,,0.01,,,,,2.54,0.01,,101308,Laser powder bed fusion of a near-eutectic Al-Fe binary alloy: Processing and microstructure,10.1016/j.addma.2020.101308
Al-2.5Fe binary alloy,Laser Powder Bed Fusion (LPBF),,179,600,,30,100,100,,,,,,notes=Large irregular pores > 50 μm from incomplete melting,0.2983,99.44,,0.9,160,,,,,0.01,0.03,,,,,,,,0.01,,,,,2.54,0.01,,101308,Laser powder bed fusion of a near-eutectic Al-Fe binary alloy: Processing and microstructure,10.1016/j.addma.2020.101308
